Time	Volt	Ampere			
0.0045	9.76917	0.147592			
0.00455	9.77	0.147258			
0.0046	9.75917	0.147242			
0.00465	9.77167	0.147442			
0.0047	9.755	0.147325			
0.00475	9.76417	0.147008			
0.0048	9.77	0.147108			
0.00485	9.77	0.147333			
0.0049	9.765	0.147425			
0.00495	9.75667	0.147492			
0.005	9.775	0.14755			
0.00505	9.76333	0.147567			
0.0051	9.77333	0.147642			
0.00515	9.76083	0.147533			
0.0052	9.7625	0.147158			
0.00525	9.76	0.147358			
0.0053	9.76833	0.147625			
0.00535	9.77917	0.147325			
0.0054	9.765	0.147058			
0.00545	9.76417	0.147192			
0.0055	9.76	0.147392			
0.00555	9.7725	0.147467			
0.0056	9.77333	0.147417			
0.00565	9.76833	0.147342			
0.0057	9.77333	0.14745			
0.00575	9.76167	0.147533			
0.0058	9.7725	0.147275			
0.00585	9.7675	0.147275			
0.0059	9.76833	0.147575			
0.00595	9.76	0.147683			
0.006	9.75917	0.14735			
0.00605	9.77167	0.147242			
0.0061	9.76167	0.147383			
0.00615	9.77333	0.147433			
0.0062	9.7575	0.147383			
0.00625	9.76	0.147133			
0.0063	9.75833	0.147183			
0.00635	9.76833	0.147467			
0.0064	9.77333	0.147417			
0.00645	9.75583	0.147133			
0.0065	9.765	0.14725			
0.00655	9.75833	0.147417			
0.0066	9.77083	0.147308			
0.00665	9.77167	0.1473			
0.0067	9.76917	0.14725			
0.00675	9.76333	0.147442			
0.0068	9.74917	0.147592			
0.00685	9.76833	0.147433			
0.0069	9.7725	0.147217			
0.00695	9.77333	0.147442			
0.007	9.76083	0.147725			
0.00705	9.76167	0.147567			
0.0071	9.765	0.147467			
0.00715	9.76	0.147775			
0.0072	9.775	0.147692			
0.00725	9.76	0.147392			
0.0073	9.76167	0.147133			
0.00735	9.76	0.147108			
0.0074	9.76917	0.147292			
0.00745	9.77333	0.14735			
0.0075	9.76	0.147125			
0.00755	9.7625	0.147117			
0.0076	9.755	0.147467			
0.00765	9.7725	0.147567			
0.0077	9.76917	0.1475			
0.00775	9.7675	0.147575			
0.0078	9.7625	0.147733			
0.00785	9.74833	0.147783			
0.0079	9.76917	0.147717			
0.00795	9.76917	0.1474			
0.008	9.77333	0.147433			
0.00805	9.75833	0.147525			
0.0081	9.76083	0.147358			
0.00815	9.76333	0.147			
0.0082	9.76167	0.147033			
0.00825	9.77167	0.14725			
0.0083	9.76	0.147183			
0.00835	9.7625	0.14725			
0.0084	9.75917	0.1473			
0.00845	9.77083	0.1474			
0.0085	9.77	0.147658			
0.00855	9.7575	0.14765			
0.0086	9.76833	0.147408			
0.00865	9.75667	0.147667			
0.0087	9.77167	0.147842			
0.00875	9.76833	0.147492			
0.0088	9.77083	0.147225			
0.00885	9.75833	0.147317			
0.0089	9.7525	0.147358			
0.00895	9.77583	0.1473			
0.009	9.76667	0.147067			
0.00905	9.77167	0.14715			
0.0091	9.76	0.147383			
0.00915	9.76167	0.147567			
0.0092	9.7625	0.147492			
0.00925	9.7675	0.147417			
0.0093	9.78333	0.147658			
0.00935	9.76167	0.14765			
0.0094	9.7625	0.147383			
0.00945	9.76	0.147433			
0.0095	9.77167	0.147583			
0.00955	9.775	0.14765			
0.0096	9.76167	0.14755			
0.00965	9.76917	0.1472			
0.0097	9.75667	0.147225			
0.00975	9.77333	0.147417			
0.0098	9.76833	0.14735			
0.00985	9.76917	0.147175			
0.0099	9.76	0.14735			
0.00995	9.7525	0.147567			
0.01	9.77333	0.147408			
0.01005	9.77	0.147258			
0.0101	9.77333	0.14745			
0.01015	9.76	0.147533			
0.0102	9.76083	0.147575			
0.01025	9.76583	0.147442			
0.0103	9.76167	0.147158			
0.01035	9.7725	0.147458			
0.0104	9.76	0.14775			
0.01045	9.76333	0.147592			
0.0105	9.76	0.147475			
0.01055	9.76917	0.147642			
0.0106	9.77333	0.147658			
0.01065	9.75583	0.147375			
0.0107	9.7625	0.147167			
0.01075	9.75917	0.147217			
0.0108	9.77167	0.147283			
0.01085	9.76833	0.147367			
0.0109	9.76833	0.147183			
0.01095	9.76167	0.147167			
0.011	9.7525	0.147483			
0.01105	9.76917	0.147658			
0.0111	9.7675	0.147392			
0.01115	9.775	0.147383			
0.0112	9.75833	0.147683			
0.01125	9.75917	0.147683			
0.0113	9.76833	0.147675			
0.01135	9.76083	0.147608			
0.0114	9.77583	0.147608			
0.01145	9.75833	0.147692			
0.0115	9.76333	0.147458			
0.01155	9.76167	0.146908			
0.0116	9.77167	0.14695			
0.01165	9.77667	0.147092			
0.0117	9.75917	0.147067			
0.01175	9.765	0.146983			
0.0118	9.7625	0.147108			
0.01185	9.775	0.147367			
0.0119	9.77167	0.147542			
0.01195	9.7675	0.147733			
0.012	9.76917	0.147617			
0.01205	9.75167	0.14765			
0.0121	9.77333	0.147908			
0.01215	9.77	0.147683			
0.0122	9.7775	0.147333			
0.01225	9.7625	0.14755			
0.0123	9.76	0.147533			
0.01235	9.77333	0.147283			
0.0124	9.7625	0.147025			
0.01245	9.775	0.147042			
0.0125	9.76167	0.147217			
0.01255	9.76083	0.147358			
0.0126	9.765	0.147375			
0.01265	9.765	0.1473			
0.0127	9.77917	0.147533			
0.01275	9.7625	0.147792			
0.0128	9.76167	0.147483			
0.01285	9.75667	0.147375			
0.0129	9.77167	0.147708			
0.01295	9.77	0.1477			
0.013	9.76833	0.147517			
0.01305	9.77417	0.147233			
0.0131	9.7625	0.147217			
0.01315	9.77	0.147408			
0.0132	9.7725	0.147367			
0.01325	9.77167	0.14695			
0.0133	9.76	0.146983			
0.01335	9.75917	0.147325			
0.0134	9.77583	0.147317			
0.01345	9.7675	0.14715			
0.0135	9.77667	0.147308			
0.01355	9.7625	0.147542			
0.0136	9.7625	0.1475			
0.01365	9.76167	0.147383			
0.0137	9.765	0.147258			
0.01375	9.78083	0.147425			
0.0138	9.76417	0.147708			
0.01385	9.76083	0.147633			
0.0139	9.75833	0.147258			
0.01395	9.77083	0.14755			
0.014	9.77167	0.147708			
0.01405	9.7625	0.147475			
0.0141	9.77083	0.147392			
0.01415	9.7525	0.147517			
0.0142	9.76917	0.147433			
0.01425	9.76833	0.147375			
0.0143	9.77167	0.147192			
0.01435	9.76083	0.147208			
0.0144	9.7525	0.1475			
0.01445	9.77833	0.147583			
0.0145	9.765	0.14745			
0.01455	9.77333	0.14725			
0.0146	9.76	0.147517			
0.01465	9.75917	0.147683			
0.0147	9.765	0.1476			
0.01475	9.765	0.14765			
0.0148	9.78167	0.147667			
0.01485	9.76	0.147417			
0.0149	9.76	0.147408			
0.01495	9.75667	0.14715			
0.015	9.77083	0.14725			
0.01505	9.77167	0.147458			
0.0151	9.75917	0.147283			
0.01515	9.77333	0.14705			
0.0152	9.755	0.147175			
0.01525	9.76917	0.147283			
0.0153	9.76833	0.147408			
0.01535	9.77083	0.147467			
0.0154	9.76083	0.147558			
0.01545	9.75333	0.14765			
0.0155	9.77667	0.147708			
0.01555	9.76833	0.147692			
0.0156	9.77083	0.147392			
0.01565	9.75917	0.147592			
0.0157	9.76083	0.1478			
0.01575	9.76833	0.147458			
0.0158	9.76083	0.147125			
0.01585	9.77833	0.147242			
0.0159	9.76167	0.147275			
0.01595	9.7625	0.147283			
0.016	9.75833	0.147283			
0.01605	9.76833	0.147217			
0.0161	9.77333	0.147417			
0.01615	9.76083	0.14765			
0.0162	9.76833	0.147617			
0.01625	9.75583	0.147483			
0.0163	9.77083	0.147783			
0.01635	9.77083	0.147783			
0.0164	9.7675	0.14745			
0.01645	9.76167	0.147333			
0.0165	9.74917	0.1475			
0.01655	9.77167	0.147583			
0.0166	9.76833	0.147517			
0.01665	9.77167	0.147242			
0.0167	9.76	0.147217			
0.01675	9.75917	0.147458			
0.0168	9.765	0.147575			
0.01685	9.76167	0.147325			
0.0169	9.77333	0.14745			
0.01695	9.75917	0.147675			
0.017	9.7625	0.147592			
0.01705	9.76	0.147475			
0.0171	9.77417	0.147408			
0.01715	9.77667	0.147483			
0.0172	9.76083	0.147558			
0.01725	9.76417	0.147383			
0.0173	9.75667	0.147158			
0.01735	9.77083	0.147292			
0.0174	9.77083	0.147508			
0.01745	9.76833	0.1474			
0.0175	9.7625	0.14715			
0.01755	9.75083	0.147425			
0.0176	9.77167	0.14755			
0.01765	9.76833	0.147383			
0.0177	9.77083	0.147367			
0.01775	9.76167	0.147417			
0.0178	9.76083	0.147525			
0.01785	9.76583	0.14775			
0.0179	9.7625	0.147467			
0.01795	9.77	0.14735			
0.018	9.75833	0.147633			
0.01805	9.76167	0.147742			
0.0181	9.75833	0.147583			
0.01815	9.7675	0.147475			
0.0182	9.77333	0.147675			
0.01825	9.75583	0.147683			
0.0183	9.76	0.147542			
0.01835	9.75667	0.147442			
0.0184	9.76917	0.147375			
0.01845	9.77	0.147425			
0.0185	9.7675	0.147358			
0.01855	9.76167	0.146925			
0.0186	9.74833	0.147125			
0.01865	9.7675	0.1474			
0.0187	9.7675	0.14745			
0.01875	9.7725	0.147375			
0.0188	9.75917	0.147358			
0.01885	9.76	0.147467			
0.0189	9.76667	0.147708			
0.01895	9.76167	0.147717			
0.019	9.7725	0.14755			
0.01905	9.75583	0.1476			
0.0191	9.76083	0.147642			
0.01915	9.75833	0.147358			
0.0192	9.77167	0.14695			
0.01925	9.77167	0.147175			
0.0193	9.75667	0.147317			
0.01935	9.76417	0.147233			
0.0194	9.75667	0.14715			
0.01945	9.77	0.1471			
0.0195	9.7675	0.147225			
0.01955	9.765	0.147517			
0.0196	9.75833	0.14755			
0.01965	9.755	0.147467			
0.0197	9.77333	0.147783			
0.01975	9.765	0.147858			
0.0198	9.77167	0.1476			
0.01985	9.75833	0.147458			
0.0199	9.7625	0.147583			
0.01995	9.76917	0.147533			
0.02	9.76167	0.147342			
0.02005	9.775	0.147133			
0.0201	9.76	0.147067			
0.02015	9.76417	0.147267			
0.0202	9.7625	0.147292			
0.02025	9.77083	0.147167			
0.0203	9.77333	0.147275			
0.02035	9.75	0.147592			
0.0204	9.765	0.147625			
0.02045	9.7575	0.147408			
0.0205	9.76833	0.147483			
0.02055	9.76833	0.14765			
0.0206	9.76167	0.147675			
0.02065	9.76	0.147567			
0.0207	9.75083	0.14725			
0.02075	9.77	0.147333			
0.0208	9.76833	0.147592			
0.02085	9.77083	0.147283			
0.0209	9.75917	0.147075			
0.02095	9.76167	0.147242			
0.021	9.76333	0.147433			
0.02105	9.7625	0.147358			
0.0211	9.76917	0.14725			
0.02115	9.75917	0.147383			
0.0212	9.7625	0.147483			
0.02125	9.75917	0.147458			
0.0213	9.77	0.147425			
0.02135	9.77167	0.147275			
0.0214	9.755	0.147617			
0.02145	9.76083	0.147917			
0.0215	9.7575	0.147467			
0.02155	9.77083	0.147342			
0.0216	9.77167	0.147533			
0.02165	9.76917	0.1475			
0.0217	9.76167	0.14745			
0.02175	9.7525	0.1473			
0.0218	9.765	0.147417			
0.02185	9.7675	0.147508			
0.0219	9.77167	0.147367			
0.02195	9.76	0.147117			
0.022	9.7575	0.147108			
0.02205	9.76583	0.147433			
0.0221	9.76083	0.14745			
0.02215	9.77083	0.147233			
0.0222	9.75667	0.147317			
0.02225	9.76	0.14745			
0.0223	9.75917	0.1475			
0.02235	9.77167	0.14765			
0.0224	9.77083	0.147583			
0.02245	9.755	0.147617			
0.0225	9.77	0.14775			
0.02255	9.755	0.147433			
0.0226	9.77167	0.147217			
0.02265	9.76917	0.147425			
0.0227	9.7675	0.147508			
0.02275	9.75833	0.147425			
0.0228	9.75583	0.14725			
0.02285	9.78167	0.147233			
0.0229	9.76667	0.147292			
0.02295	9.77167	0.14735			
0.023	9.75833	0.147325			
0.02305	9.75917	0.147258			
0.0231	9.76417	0.14755			
0.02315	9.76833	0.147925			
0.0232	9.77917	0.147683			
0.02325	9.76	0.147608			
0.0233	9.76167	0.147867			
0.02335	9.7575	0.147692			
0.0234	9.77083	0.147475			
0.02345	9.77167	0.147183			
0.0235	9.75833	0.147217			
0.02355	9.76833	0.147383			
0.0236	9.75833	0.147325			
0.02365	9.77083	0.147033			
0.0237	9.76583	0.147108			
0.02375	9.765	0.14745			
0.0238	9.7575	0.1476			
0.02385	9.75417	0.147483			
0.0239	9.77583	0.14765			
0.02395	9.76833	0.147775			
0.024	9.76833	0.147633			
0.02405	9.75833	0.147417			
0.0241	9.76	0.147267			
0.02415	9.765	0.147392			
0.0242	9.76417	0.147642			
0.02425	9.77833	0.147483			
0.0243	9.75833	0.147033			
0.02435	9.76	0.147175			
0.0244	9.76167	0.147392			
0.02445	9.76917	0.147358			
0.0245	9.76833	0.14735			
0.02455	9.755	0.147542			
0.0246	9.765	0.147583			
0.02465	9.75583	0.147583			
0.0247	9.77083	0.147442			
0.02475	9.76667	0.147375			
0.0248	9.76583	0.147592			
0.02485	9.76	0.147667			
0.0249	9.7525	0.147433			
0.02495	9.7725	0.147208			
0.025	9.76417	0.14745			
0.02505	9.77083	0.147525			
0.0251	9.7575	0.147383			
0.02515	9.76	0.147367			
0.0252	9.76833	0.147383			
0.02525	9.76167	0.147333			
0.0253	9.77833	0.147367			
0.02535	9.7575	0.147083			
0.0254	9.76	0.147117			
0.02545	9.76	0.147442			
0.0255	9.7725	0.147383			
0.02555	9.76833	0.1473			
0.0256	9.75667	0.147375			
0.02565	9.7625	0.14755			
0.0257	9.75417	0.1476			
0.02575	9.77167	0.147508			
0.0258	9.76833	0.147467			
0.02585	9.7675	0.147608			
0.0259	9.76	0.1478			
0.02595	9.75083	0.147908			
0.026	9.76917	0.147592			
0.02605	9.7675	0.147617			
0.0261	9.76417	0.147642			
0.02615	9.76333	0.147225			
0.0262	9.75833	0.146983			
0.02625	9.76583	0.14705			
0.0263	9.76	0.147167			
0.02635	9.77167	0.147242			
0.0264	9.75833	0.147117			
0.02645	9.76083	0.147067			
0.0265	9.7625	0.1473			
0.02655	9.76917	0.1476			
0.0266	9.77667	0.147583			
0.02665	9.75417	0.147433			
0.0267	9.765	0.147717			
0.02675	9.7575	0.147725			
0.0268	9.77167	0.147525			
0.02685	9.77	0.147375			
0.0269	9.765	0.147483			
0.02695	9.77167	0.14735			
0.027	9.75583	0.147242			
0.02705	9.77167	0.147			
0.0271	9.76667	0.1469			
0.02715	9.76833	0.147217			
0.0272	9.75667	0.147458			
0.02725	9.75583	0.147333			
0.0273	9.77417	0.14745			
0.02735	9.76583	0.14765			
0.0274	9.77167	0.147733			
0.02745	9.75667	0.147592			
0.0275	9.75917	0.147483			
0.02755	9.7625	0.147567			
0.0276	9.7625	0.147583			
0.02765	9.78083	0.147433			
0.0277	9.75917	0.147133			
0.02775	9.76333	0.147083			
0.0278	9.75583	0.147267			
0.02785	9.77	0.147083			
0.0279	9.77167	0.146733			
0.02795	9.76083	0.147075			
0.028	9.76833	0.147375			
0.02805	9.75833	0.147467			
0.0281	9.77167	0.147592			
0.02815	9.76667	0.147583			
0.0282	9.77	0.147767			
0.02825	9.75833	0.14775			
0.0283	9.7575	0.147433			
0.02835	9.77583	0.147258			
0.0284	9.76083	0.147508			
0.02845	9.77167	0.147567			
0.0285	9.7575	0.147283			
0.02855	9.76083	0.147067			
0.0286	9.76083	0.147325			
0.02865	9.76917	0.147442			
0.0287	9.77667	0.147508			
0.02875	9.75167	0.147517			
0.0288	9.76167	0.147508			
0.02885	9.7575	0.147642			
0.0289	9.7725	0.147642			
0.02895	9.76833	0.147192			
0.029	9.76417	0.147325			
0.02905	9.76333	0.147708			
0.0291	9.75	0.147717			
0.02915	9.77	0.147592			
0.0292	9.77	0.147433			
0.02925	9.77083	0.14755			
0.0293	9.75833	0.147708			
0.02935	9.75917	0.147692			
0.0294	9.76917	0.147625			
0.02945	9.76	0.147642			
0.0295	9.775	0.147708			
0.02955	9.75583	0.147433			
0.0296	9.76167	0.147083			
0.02965	9.75917	0.147275			
0.0297	9.77167	0.147417			
0.02975	9.775	0.147292			
0.0298	9.75333	0.14725			
0.02985	9.76083	0.1473			
0.0299	9.75833	0.147525			
0.02995	9.76917	0.147742			
0.03	9.77083	0.147733			
0.03005	9.76083	0.147625			
0.0301	9.76333	0.147833			
0.03015	9.74833	0.1478			
0.0302	9.77333	0.147483			
0.03025	9.76833	0.147292			
0.0303	9.77083	0.147458			
0.03035	9.75667	0.147467			
0.0304	9.75583	0.147358			
0.03045	9.77583	0.147175			
0.0305	9.76333	0.147067			
0.03055	9.77167	0.147275			
0.0306	9.75667	0.1474			
0.03065	9.76083	0.147258			
0.0307	9.76	0.147308			
0.03075	9.76833	0.1477			
0.0308	9.77917	0.147733			
0.03085	9.76	0.147567			
0.0309	9.76167	0.147583			
0.03095	9.76	0.14765			
0.031	9.775	0.147633			
0.03105	9.77	0.147517			
0.0311	9.76167	0.147217			
0.03115	9.76833	0.147275			
0.0312	9.76	0.14745			
0.03125	9.76917	0.14725			
0.0313	9.76583	0.147008			
0.03135	9.76583	0.147167			
0.0314	9.75833	0.147483			
0.03145	9.7525	0.147567			
0.0315	9.77417	0.147567			
0.03155	9.76667	0.147733			
0.0316	9.77	0.147808			
0.03165	9.755	0.147792			
0.0317	9.75917	0.147692			
0.03175	9.76	0.1474			
0.0318	9.7675	0.147642			
0.03185	9.78083	0.1478			
0.0319	9.75583	0.147392			
0.03195	9.76	0.14725			
0.032	9.75667	0.147358			
0.03205	9.77167	0.147442			
0.0321	9.77	0.147358			
0.03215	9.75833	0.147158			
0.0322	9.77	0.14725			
0.03225	9.75583	0.147375			
0.0323	9.77	0.147417			
0.03235	9.765	0.147267			
0.0324	9.76333	0.14735			
0.03245	9.755	0.147717			
0.0325	9.75417	0.1478			
0.03255	9.77167	0.14745			
0.0326	9.76667	0.147492			
0.03265	9.76917	0.147617			
0.0327	9.75667	0.147517			
0.03275	9.76083	0.14745			
0.0328	9.76167	0.147225			
0.03285	9.765	0.147375			
0.0329	9.77583	0.1476			
0.03295	9.755	0.147367			
0.033	9.76167	0.14705			
0.03305	9.75667	0.147183			
0.0331	9.76833	0.1473			
0.03315	9.765	0.147217			
0.0332	9.76167	0.147083			
0.03325	9.765	0.147317			
0.0333	9.74833	0.147533			
0.03335	9.77167	0.14765			
0.0334	9.76917	0.147567			
0.03345	9.7675	0.147425			
0.0335	9.75833	0.147625			
0.03355	9.7575	0.147842			
0.0336	9.77167	0.147608			
0.03365	9.76083	0.147492			
0.0337	9.76833	0.147725			
0.03375	9.75583	0.147525			
0.0338	9.7625	0.147317			
0.03385	9.76167	0.147192			
0.0339	9.7725	0.14715			
0.03395	9.77	0.147333			
0.034	9.75167	0.147317			
0.03405	9.76333	0.147033			
0.0341	9.7575	0.147133			
0.03415	9.77083	0.147433			
0.0342	9.765	0.147625			
0.03425	9.76083	0.147617			
0.0343	9.75833	0.147733			
0.03435	9.74917	0.147783			
0.0344	9.765	0.147583			
0.03445	9.76583	0.147483			
0.0345	9.7675	0.1473			
0.03455	9.75833	0.14735			
0.0346	9.75917	0.147658			
0.03465	9.76667	0.147417			
0.0347	9.76083	0.147058			
0.03475	9.76583	0.147083			
0.0348	9.76083	0.147183			
0.03485	9.75833	0.147183			
0.0349	9.7625	0.1472			
0.03495	9.76833	0.147333			
0.035	9.77167	0.147542			
0.03505	9.75167	0.147675			
0.0351	9.75833	0.147642			
0.03515	9.75833	0.147575			
0.0352	9.77167	0.147808			
0.03525	9.765	0.147908			
0.0353	9.76083	0.147517			
0.03535	9.76	0.147258			
0.0354	9.74667	0.147433			
0.03545	9.76917	0.147433			
0.0355	9.76833	0.147242			
0.03555	9.765	0.147017			
0.0356	9.75417	0.147033			
0.03565	9.75583	0.1473			
0.0357	9.77	0.147517			
0.03575	9.75833	0.1473			
0.0358	9.76833	0.147333			
0.03585	9.755	0.147658			
0.0359	9.76083	0.147583			
0.03595	9.76	0.14725			
0.036	9.77	0.147317			
0.03605	9.765	0.147483			
0.0361	9.74833	0.147608			
0.03615	9.76333	0.147483			
0.0362	9.75417	0.147433			
0.03625	9.77333	0.147492			
0.0363	9.76583	0.14755			
0.03635	9.76417	0.147392			
0.0364	9.765	0.147142			
0.03645	9.74833	0.14735			
0.0365	9.77	0.14755			
0.03655	9.7625	0.147258			
0.0366	9.765	0.147217			
0.03665	9.75417	0.147442			
0.0367	9.76083	0.14755			
0.03675	9.77167	0.147567			
0.0368	9.75833	0.1474			
0.03685	9.77083	0.147267			
0.0369	9.75583	0.14745			
0.03695	9.76	0.147517			
0.037	9.76333	0.14745			
0.03705	9.765	0.147342			
0.0371	9.77167	0.147575			
0.03715	9.7475	0.147592			
0.0372	9.76167	0.1473			
0.03725	9.76167	0.147217			
0.0373	9.77333	0.1473			
0.03735	9.765	0.147317			
0.0374	9.75833	0.147383			
0.03745	9.76333	0.14715			
0.0375	9.755	0.147167			
0.03755	9.77167	0.147492			
0.0376	9.76917	0.147483			
0.03765	9.7675	0.147308			
0.0377	9.75417	0.147433			
0.03775	9.7575	0.147633			
0.0378	9.77333	0.147675			
0.03785	9.76917	0.147642			
0.0379	9.76083	0.147583			
0.03795	9.75417	0.147642			
0.038	9.7575	0.147667			
0.03805	9.76333	0.147433			
0.0381	9.76417	0.147			
0.03815	9.77583	0.147042			
0.0382	9.75583	0.147283			
0.03825	9.75833	0.147183			
0.0383	9.75833	0.146992			
0.03835	9.76917	0.147225			
0.0384	9.76833	0.14745			
0.03845	9.75917	0.147608			
0.0385	9.7675	0.147667			
0.03855	9.75833	0.147483			
0.0386	9.77	0.147617			
0.03865	9.76667	0.147733			
0.0387	9.7675	0.147483			
0.03875	9.75583	0.147167			
0.0388	9.75333	0.147358			
0.03885	9.77667	0.147433			
0.0389	9.765	0.147217			
0.03895	9.76833	0.146942			
0.039	9.75583	0.1471			
0.03905	9.76	0.147317			
0.0391	9.76333	0.147417			
0.03915	9.76167	0.147433			
0.0392	9.77583	0.147433			
0.03925	9.75583	0.147725			
0.0393	9.75833	0.147775			
0.03935	9.75833	0.147375			
0.0394	9.7675	0.147425			
0.03945	9.77	0.147692			
0.0395	9.75333	0.147592			
0.03955	9.76583	0.147458			
0.0396	9.755	0.147283			
0.03965	9.77167	0.147383			
0.0397	9.765	0.147458			
0.03975	9.76167	0.147308			
0.0398	9.75917	0.147067			
0.03985	9.74917	0.147133			
0.0399	9.77417	0.147333			
0.03995	9.765	0.147225			
0.04	9.76833	0.146992			
0.04005	9.75583	0.147325			
0.0401	9.76083	0.147475			
0.04015	9.765	0.147375			
0.0402	9.7625	0.147333			
0.04025	9.77417	0.147283			
0.0403	9.75667	0.147367			
0.04035	9.75833	0.147533			
0.0404	9.75833	0.147317			
0.04045	9.77	0.147108			
0.0405	9.76917	0.14735			
0.04055	9.75417	0.147467			
0.0406	9.76417	0.147375			
0.04065	9.7575	0.147283			
0.0407	9.77083	0.147467			
0.04075	9.76667	0.147442			
0.0408	9.765	0.147325			
0.04085	9.75833	0.147258			
0.0409	9.75167	0.147267			
0.04095	9.77	0.147492			
0.041	9.765	0.147575			
0.04105	9.76833	0.147292			
0.0411	9.755	0.147275			
0.04115	9.76	0.147508			
0.0412	9.7675	0.1476			
0.04125	9.75833	0.147583			
0.0413	9.77167	0.147617			
0.04135	9.75667	0.147608			
0.0414	9.76167	0.147575			
0.04145	9.76167	0.147492			
0.0415	9.77	0.147233			
0.04155	9.77083	0.147267			
0.0416	9.75167	0.147483			
0.04165	9.75917	0.147317			
0.0417	9.75417	0.147017			
0.04175	9.77083	0.14715			
0.0418	9.76833	0.147508			
0.04185	9.76417	0.147542			
0.0419	9.76	0.147467			
0.04195	9.75	0.147525			
0.042	9.7675	0.1476			
0.04205	9.76417	0.147792			
0.0421	9.765	0.147733			
0.04215	9.75417	0.147558			
0.0422	9.75583	0.147808			
0.04225	9.76167	0.147908			
0.0423	9.75667	0.14745			
0.04235	9.76917	0.147167			
0.0424	9.75833	0.147258			
0.04245	9.76	0.147308			
0.0425	9.76	0.147225			
0.04255	9.76917	0.147042			
0.0426	9.77	0.1472			
0.04265	9.74917	0.147417			
0.0427	9.76167	0.147517			
0.04275	9.7575	0.147467			
0.0428	9.77167	0.147492			
0.04285	9.76667	0.147817			
0.0429	9.76083	0.147683			
0.04295	9.7625	0.14725			
0.043	9.74833	0.147275			
0.04305	9.77	0.147442			
0.0431	9.76333	0.147517			
0.04315	9.7675	0.147408			
0.0432	9.755	0.147067			
0.04325	9.75917	0.147225			
0.0433	9.76833	0.147542			
0.04335	9.755	0.147517			
0.0434	9.77167	0.147375			
0.04345	9.75167	0.147558			
0.0435	9.76167	0.14775			
0.04355	9.76167	0.147525			
0.0436	9.76583	0.147358			
0.04365	9.76833	0.147625			
0.0437	9.74667	0.147783			
0.04375	9.75667	0.147892			
0.0438	9.75417	0.147783			
0.04385	9.76917	0.1474			
0.0439	9.765	0.147483			
0.04395	9.76083	0.147625			
0.044	9.76167	0.147475			
0.04405	9.74667	0.147358			
0.0441	9.77167	0.147467			
0.04415	9.76667	0.14735			
0.0442	9.7675	0.147175			
0.04425	9.75667	0.147083			
0.0443	9.76	0.147233			
0.04435	9.77167	0.147417			
0.0444	9.76	0.147542			
0.04445	9.77	0.147217			
0.0445	9.75417	0.147117			
0.04455	9.76	0.147458			
0.0446	9.76083	0.1476			
0.04465	9.76333	0.147483			
0.0447	9.77083	0.1474			
0.04475	9.7475	0.14755			
0.0448	9.7625	0.147475			
0.04485	9.75667	0.147467			
0.0449	9.7725	0.147333			
0.04495	9.7675	0.147367			
0.045	9.76083	0.147483			
0.04505	9.76333	0.147308			
0.0451	9.7525	0.146917			
0.04515	9.77167	0.147125			
0.0452	9.76583	0.147492			
0.04525	9.76833	0.1474			
0.0453	9.75833	0.147325			
0.04535	9.75583	0.147392			
0.0454	9.77083	0.147592			
0.04545	9.76	0.147733			
0.0455	9.76833	0.147725			
0.04555	9.75167	0.147633			
0.0456	9.76	0.147683			
0.04565	9.76167	0.147833			
0.0457	9.76917	0.14755			
0.04575	9.77167	0.147175			
0.0458	9.75167	0.147367			
0.04585	9.76083	0.147383			
0.0459	9.7575	0.147142			
0.04595	9.77	0.147067			
0.046	9.76667	0.147117			
0.04605	9.76083	0.147367			
0.0461	9.76083	0.147667			
0.04615	9.745	0.147567			
0.0462	9.77167	0.147642			
0.04625	9.765	0.147833			
0.0463	9.76833	0.147742			
0.04635	9.75333	0.147508			
0.0464	9.75417	0.147433			
0.04645	9.77083	0.147608			
0.0465	9.76	0.1475			
0.04655	9.76917	0.147283			
0.0466	9.75583	0.147125			
0.04665	9.76083	0.147125			
0.0467	9.76167	0.1473			
0.04675	9.77	0.147375			
0.0468	9.7725	0.147125			
0.04685	9.75	0.147458			
0.0469	9.75833	0.147725			
0.04695	9.75667	0.147558			
0.047	9.77333	0.147417			
0.04705	9.77167	0.147533			
0.0471	9.76083	0.147733			
0.04715	9.7625	0.147692			
0.0472	9.75167	0.147433			
0.04725	9.77167	0.147317			
0.0473	9.76417	0.147425			
0.04735	9.765	0.147567			
0.0474	9.755	0.147408			
0.04745	9.75583	0.14705			
0.0475	9.7725	0.147383			
0.04755	9.76417	0.147483			
0.0476	9.76833	0.147275			
0.04765	9.755	0.147283			
0.0477	9.75917	0.147517			
0.04775	9.76167	0.147617			
0.0478	9.7675	0.147617			
0.04785	9.775	0.147317			
0.0479	9.755	0.1473			
0.04795	9.76	0.14765			
0.048	9.76083	0.1477			
0.04805	9.77333	0.147517			
0.0481	9.76667	0.147475			
0.04815	9.76	0.147708			
0.0482	9.76333	0.147733			
0.04825	9.75583	0.147608			
0.0483	9.77167	0.147592			
0.04835	9.765	0.147533			
0.0484	9.765	0.147575			
0.04845	9.75667	0.147383			
0.0485	9.7575	0.147092			
0.04855	9.77417	0.1472			
0.0486	9.7675	0.1475			
0.04865	9.77	0.147425			
0.0487	9.75583	0.147217			
0.04875	9.75917	0.1474			
0.0488	9.76083	0.147517			
0.04885	9.76417	0.147633			
